%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
163.0, -132903.15960683342, -159730.39385442663, -23093.934129945534, -100836.78821763853, 64436.8606134487, -82703.1755689592, 53118.65247710377, -115808.18781950329, 0.036000000000000004, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829700077E9, 0.0, 2022-10-21 19:14:42.970
164.0, -132895.5600137186, -159722.68250258954, -23093.576502034248, -100849.08167708895, 64439.207546616504, -82713.34561268636, 53109.220040943634, -115809.66303463734, 0.036000000000000004, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829700215E9, 0.0, 2022-10-21 19:14:42.970
165.0, -132903.20431032233, -159728.62806661465, -23104.864132984178, -100854.96018588069, 64436.346523326225, -82713.27855745298, 53101.4863373621, -115824.21402027775, 0.036000000000000004, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829700348E9, 0.0, 2022-10-21 19:14:42.970
166.0, -132912.41322903792, -159740.51919466487, -23109.222723152965, -100837.92815660575, 64438.46993904948, -82700.4710078801, 53111.76813981154, -115824.72811040022, 0.036000000000000004, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829700484E9, 0.0, 2022-10-21 19:14:42.970
167.0, -132915.96715640632, -159746.42005520107, -23116.19646742302, -100844.87954913135, 64431.6079535017, -82698.68286832367, 53120.194747471185, -115824.4375377223, 0.036000000000000004, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829700727E9, 0.0, 2022-10-21 19:14:42.970
168.0, -132912.81556043812, -159739.73688360894, -23105.355871362197, -100856.30129054801, 64435.8100814593, -82710.84221730736, 53109.309447921456, -115823.43170922181, 0.036000000000000004, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829700863E9, 0.0, 2022-10-21 19:14:42.970
169.0, -132923.79026696566, -159748.4093604576, -23102.964234705476, -100864.75024995212, 64433.619610502676, -82726.1755140037, 53096.636008815294, -115816.14504052939, 0.036000000000000004, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829700997E9, 0.0, 2022-10-21 19:14:42.970
170.0, -132934.29558685966, -159757.6629826621, -23117.47051685697, -100861.17397083927, 64421.61672373018, -82734.35625247435, 53096.568953581926, -115826.40449123437, 0.036000000000000004, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829701128E9, 0.0, 2022-10-21 19:14:42.970
171.0, -132929.28879610167, -159756.59009892822, -23125.315979160783, -100859.76581093858, 64416.22995331645, -82743.54281944547, 53095.719587292624, -115836.88745938391, 0.038, 0.9500000000000001, 0.042, 192.0, 1.0, 48.0, 29.0, 176.0, 1.0, 80.0, 0.0, 0.0, 0.0, 1.6664048829701264E9, 0.0, 2022-10-21 19:14:42.970
172.0, -132929.19938912385, -159754.37727622717, -23131.28389493035, -100876.19434311324, 64412.87719164816, -82758.74200567509, 53081.9285609637, -115849.62795372344, 0.038, 0.9500000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829701405E9, 0.0, 2022-10-21 19:14:42.970
173.0, -132907.76406619122, -159734.97596203996, -23117.224647667965, -100876.77548846907, 64423.71778770898, -82762.31828478794, 53079.447517329165, -115841.87189839744, 0.038, 0.9500000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829701536E9, 0.0, 2022-10-21 19:14:42.970
174.0, -132896.65524919692, -159725.76704332436, -23105.355871362197, -100847.31588927697, 64442.5603082848, -82731.60698790634, 53101.86631701783, -115825.30925575606, 0.038, 0.9500000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829701667E9, 0.0, 2022-10-21 19:14:42.970
175.0, -132894.3753712625, -159721.29669443332, -23101.176095149054, -100833.77073213705, 64447.07536066477, -82715.26786270952, 53124.687448106706, -115825.21984877824, 0.038, 0.9500000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829701803E9, 0.0, 2022-10-21 19:14:42.970
176.0, -132889.10035957102, -159713.78650829633, -23106.38405160714, -100854.1555230803, 64438.08995939374, -82730.53410417249, 53115.21030845765, -115830.87484012543, 0.038, 0.9500000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829701936E9, 0.0, 2022-10-21 19:14:42.970
177.0, -132879.37735073298, -159701.8506767572, -23104.864132984178, -100856.10012484792, 64441.107444895206, -82735.45148795265, 53112.32693342292, -115820.8836103539, 0.038, 0.9500000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404882970207E9, 0.0, 2022-10-21 19:14:42.970
178.0, -132876.6057344205, -159701.51540059035, -23115.078880200253, -100855.85425565891, 64431.451491290514, -82740.32416824391, 53110.7846630555, -115819.85543010896, 0.038, 0.9500000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66640488297022E9, 0.0, 2022-10-21 19:14:42.970
179.0, -132869.25201049473, -159693.692290031, -23120.800926780812, -100844.34310726442, 64430.71388372349, -82730.19882800565, 53117.44548290318, -115826.78447089011, 0.038, 0.9500000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829702337E9, 0.0, 2022-10-21 19:14:42.970
180.0, -132851.08004225255, -159671.69817348698, -23111.52495283186, -100844.74543866461, 64438.715808238485, -82727.8742465823, 53127.92845105272, -115828.37144474643, 0.038, 0.9500000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829702466E9, 0.0, 2022-10-21 19:14:42.970
181.0, -132836.17142870085, -159655.11317910114, -23112.24020865443, -100858.46940976018, 64440.14631988363, -82743.14048804528, 53117.065503247446, -115827.09739531248, 0.038, 0.96, 0.044, 192.0, 1.0, 48.0, 30.0, 0.0, 1.0, 96.0, 0.0, 0.0, 0.0, 1.66640488297026E9, 0.0, 2022-10-21 19:14:42.970
182.0, -132828.5047803527, -159650.2852022988, -23115.212990666987, -100851.24979630111, 64441.576831528764, -82736.54672343096, 53118.94304978169, -115823.83404062201, 0.038, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829702854E9, 0.0, 2022-10-21 19:14:42.970
183.0, -132819.7428965262, -159638.59523994866, -23116.419984867574, -100833.32369724795, 64445.287221108345, -82717.14540924376, 53135.70685812317, -115813.44047945029, 0.038, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829702983E9, 0.0, 2022-10-21 19:14:42.970
184.0, -132805.92951845285, -159624.51364094182, -23114.25186565541, -100837.63758392783, 64446.89654670913, -82713.05504000843, 53140.44542794769, -115812.92638932783, 0.038, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829703116E9, 0.0, 2022-10-21 19:14:42.970
185.0, -132802.71086725127, -159620.28916123978, -23117.49286860143, -100855.45192425871, 64446.360104842206, -82720.20759823413, 53130.074218520436, -115808.27722648112, 0.038, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829703424E9, 0.0, 2022-10-21 19:14:42.970
186.0, -132795.55830902557, -159614.38830070358, -23118.96808373548, -100861.46454351718, 64441.28625885085, -82726.30962447044, 53124.463930662154, -115812.4346509498, 0.038, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829703827E9, 0.0, 2022-10-21 19:14:42.970
187.0, -132781.7896344411, -159602.9665592869, -23117.805793023803, -100843.8513688864, 64444.50491005241, -82724.38737444728, 53135.32687846743, -115808.09841252548, 0.038, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829704244E9, 0.0, 2022-10-21 19:14:42.970
188.0, -132765.65167494438, -159584.99575674484, -23113.849534255212, -100839.71629616217, 64449.556404299314, -82722.91215931323, 53144.602852416385, -115804.49978166817, 0.038, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829704657E9, 0.0, 2022-10-21 19:14:42.970
189.0, -132745.75862237916, -159564.29804137922, -23107.032252196343, -100854.89313064732, 64455.367857857695, -82725.99670004805, 53141.69712563719, -115791.26754895062, 0.038, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829705064E9, 0.0, 2022-10-21 19:14:42.970
190.0, -132737.1308490194, -159556.78785524223, -23104.931188217546, -100844.56662470897, 64463.123913183685, -82718.97825228909, 53147.70974489567, -115780.40460114535, 0.038, 0.96, 0.044, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829705477E9, 0.0, 2022-10-21 19:14:42.970
191.0, -132743.05406130006, -159563.53808206774, -23120.465650613984, -100837.86110137239, 64448.21529963199, -82731.33876697288, 53142.41238145976, -115802.06344152254, 0.044, 0.962, 0.04, 192.0, 1.0, 96.0, 30.0, 16.0, 1.0, 64.0, 0.0, 0.0, 0.0, 1.6664048829705882E9, 0.0, 2022-10-21 19:14:42.970
192.0, -132719.65178485535, -159541.76748296828, -23112.39667086562, -100829.25567975709, 64458.05006719233, -82727.76248786003, 53152.18009378673, -115792.80981931805, 0.044, 0.962, 0.04, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829706316E9, 0.0, 2022-10-21 19:14:42.970
193.0, -132708.99000275016, -159530.41279678498, -23099.99145269292, -100840.31979326246, 64468.913014997604, -82726.98017680409, 53147.62033791785, -115792.1839704733, 0.044, 0.962, 0.04, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829706733E9, 0.0, 2022-10-21 19:14:42.970
194.0, -132708.49826437215, -159534.72668346486, -23106.495810329416, -100850.22161605617, 64461.715753283, -82729.41651694973, 53137.22677674613, -115806.89141832489, 0.044, 0.962, 0.04, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048829706912E9, 0.0, 2022-10-21 19:14:42.970
195.0, -132695.1766246768, -159525.60717172708, -23102.807772494292, -100839.31396476197, 64458.18417765906, -82739.6312641658, 53137.98673605761, -115803.87393282342, 0.044, 0.962, 0.04, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404883448908E9, 0.0, 2022-10-21 19:14:43.448
196.0, -132692.09208394194, -159519.75101467982, -23104.7523742619, -100815.88933657281, 64466.49902659644, -82724.16385700273, 53153.14121879831, -115801.54935140007, 0.044, 0.962, 0.04, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834489603E9, 0.0, 2022-10-21 19:14:43.448
197.0, -132682.7714065041, -159509.29039827472, -23104.081821928245, -100834.24011877063, 64464.15209342863, -82734.780935619, 53153.00710833158, -115808.56779915903, 0.044, 0.962, 0.04, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404883449106E9, 0.0, 2022-10-21 19:14:43.449
198.0, -132683.35255185992, -159508.61984594105, -23108.015728952378, -100851.83094165695, 64459.03354394836, -82745.37566249081, 53140.400724458785, -115813.79810736158, 0.044, 0.962, 0.04, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834491224E9, 0.0, 2022-10-21 19:14:43.449
199.0, -132671.48377555417, -159496.9075318465, -23101.354909104695, -100830.08269430193, 64468.10835219722, -82727.29310122646, 53156.270463022054, -115803.62806363442, 0.044, 0.962, 0.04, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404883449138E9, 0.0, 2022-10-21 19:14:43.449
200.0, -132665.1135283844, -159489.46440094287, -23098.672699770057, -100826.23819425562, 64463.77211377289, -82733.50688618505, 53160.33848051292, -115797.32487169802, 0.042, 0.9540000000000001, 0.042, 192.0, 1.0, 80.0, 29.0, 208.0, 1.0, 80.0, 0.0, 0.0, 0.0, 1.6664048834491532E9, 0.0, 2022-10-21 19:14:43.449
201.0, -132668.04160690805, -159491.40900271048, -23102.584255049736, -100837.9058048613, 64462.85569225022, -82735.13856353029, 53158.84091363441, -115796.56491238653, 0.042, 0.9540000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834491704E9, 0.0, 2022-10-21 19:14:43.449
202.0, -132667.14753712984, -159492.12425853303, -23108.708633030492, -100868.14771510933, 64450.31636361079, -82755.14337481778, 53136.33270696792, -115805.93029331331, 0.042, 0.9540000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404883449186E9, 0.0, 2022-10-21 19:14:43.449
203.0, -132649.64612122133, -159474.80165658018, -23096.7504497469, -100853.46261900218, 64459.92761372658, -82747.81200263643, 53142.54649192649, -115798.17423798732, 0.042, 0.9540000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834492016E9, 0.0, 2022-10-21 19:14:43.449
204.0, -132633.39640300232, -159459.64717383948, -23082.08770538422, -100823.51128143207, 64470.70115455403, -82732.65751989574, 53167.02165210505, -115782.63977559088, 0.042, 0.9540000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404883449217E9, 0.0, 2022-10-21 19:14:43.449
205.0, -132626.73558315463, -159452.96400224735, -23082.043001895312, -100828.11574078987, 64472.623404577185, -82736.94905483116, 53164.80882940398, -115783.1315139689, 0.042, 0.9540000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834492328E9, 0.0, 2022-10-21 19:14:43.449
206.0, -132627.87552212185, -159450.55001384616, -23090.782533977337, -100839.51513046207, 64470.43293362057, -82741.62056942232, 53155.085820565924, -115786.41722040382, 0.042, 0.9540000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834492476E9, 0.0, 2022-10-21 19:14:43.449
207.0, -132629.88717912283, -159453.03105748072, -23098.650348025603, -100846.84650264341, 64458.07241893678, -82750.42715673771, 53148.40264897379, -115787.04306924857, 0.042, 0.9540000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834492624E9, 0.0, 2022-10-21 19:14:43.449
208.0, -132632.2564640351, -159455.71326681535, -23102.696013772013, -100839.35866825089, 64451.791578744844, -82754.07049108393, 53152.984756587124, -115797.70485135376, 0.042, 0.9540000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834492776E9, 0.0, 2022-10-21 19:14:43.449
209.0, -132629.7530686561, -159453.25457492526, -23101.46666782697, -100843.29257527502, 64453.57971830127, -82759.032578353, 53159.66792817926, -115799.67180486582, 0.042, 0.9540000000000001, 0.042, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834492924E9, 0.0, 2022-10-21 19:14:43.449
210.0, -132624.72392615367, -159450.52766210173, -23103.7018422725, -100864.99611914113, 64450.87515722217, -82778.83622394041, 53148.715573396155, -115799.80591533256, 0.038, 0.9500000000000001, 0.048, 192.0, 1.0, 48.0, 29.0, 176.0, 1.0, 128.0, 0.0, 0.0, 0.0, 1.6664048834493072E9, 0.0, 2022-10-21 19:14:43.449
211.0, -132623.31576625298, -159448.11367370054, -23105.1547056621, -100861.97863363965, 64453.557366556815, -82784.17829086522, 53143.01587856006, -115792.6310053624, 0.038, 0.9500000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834493237E9, 0.0, 2022-10-21 19:14:43.449
212.0, -132618.53249293953, -159444.24682190976, -23099.209141636988, -100833.79308388151, 64463.973279472986, -82755.36689226233, 53166.842838149416, -115776.98478424369, 0.038, 0.9500000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834493585E9, 0.0, 2022-10-21 19:14:43.449
213.0, -132617.43725746122, -159439.91058348544, -23100.729060259946, -100830.68619140223, 64465.58260507377, -82745.50977295754, 53181.41617553427, -115779.35406915595, 0.038, 0.9500000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834493735E9, 0.0, 2022-10-21 19:14:43.449
214.0, -132610.0388300465, -159431.61808629252, -23098.62799628115, -100848.43347649975, 64467.14722718564, -82759.14433707528, 53169.703861439695, -115791.66988035082, 0.038, 0.9500000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834493887E9, 0.0, 2022-10-21 19:14:43.449
215.0, -132608.2059870012, -159429.89700196948, -23104.417098095073, -100858.82703767146, 64463.01215446141, -82766.92274414573, 53160.20437004619, -115791.40165941736, 0.038, 0.9500000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834494035E9, 0.0, 2022-10-21 19:14:43.449
216.0, -132604.56265265497, -159427.7288827573, -23106.942845218524, -100836.60940368289, 64468.75655278642, -82760.4854417426, 53167.33457652743, -115786.75249657065, 0.038, 0.9500000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834494183E9, 0.0, 2022-10-21 19:14:43.449
217.0, -132609.23416724612, -159428.42178683542, -23114.967121477977, -100830.28386000203, 64463.190968417046, -82764.531107489, 53171.06731785146, -115800.85644732196, 0.038, 0.9500000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404883449433E9, 0.0, 2022-10-21 19:14:43.449
218.0, -132609.12240852386, -159428.7794147467, -23118.409290124095, -100846.13124682085, 64459.681744537564, -82771.95188664817, 53169.346233528406, -115807.65137763637, 0.038, 0.9500000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834494517E9, 0.0, 2022-10-21 19:14:43.449
219.0, -132609.56944341297, -159431.4839758258, -23126.94765650602, -100863.52090400708, 64455.23374739096, -82782.97129666463, 53157.589215944914, -115808.97013055923, 0.038, 0.9500000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404883449469E9, 0.0, 2022-10-21 19:14:43.449
220.0, -132610.7540858691, -159427.57242054612, -23128.40051989562, -100853.57437772446, 64455.8148927468, -82783.61949725384, 53158.57269270095, -115811.3841189604, 0.04, 0.9540000000000001, 0.048, 192.0, 1.0, 64.0, 29.0, 208.0, 1.0, 128.0, 0.0, 0.0, 0.0, 1.6664048834494855E9, 0.0, 2022-10-21 19:14:43.449
221.0, -132629.6636616783, -159445.14089168797, -23147.53361314936, -100854.96018588069, 64444.54961354132, -82786.65933449977, 53155.46580022166, -115826.51624995665, 0.04, 0.9540000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404883449502E9, 0.0, 2022-10-21 19:14:43.449
222.0, -132611.1564172693, -159426.65599902344, -23137.452976400018, -100858.98349988264, 64453.266793878895, -82786.48052054412, 53161.61252994687, -115810.35593871545, 0.04, 0.9540000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404883449517E9, 0.0, 2022-10-21 19:14:43.449
223.0, -132595.46549266166, -159409.4228040484, -23125.53949660534, -100850.13220907835, 64468.935366742066, -82775.79638669448, 53164.60766370388, -115797.92836879831, 0.04, 0.9540000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834495325E9, 0.0, 2022-10-21 19:14:43.449
224.0, -132592.06802750446, -159407.18762960288, -23126.76884255038, -100843.04670608601, 64465.292032395846, -82773.56121224895, 53169.14506782831, -115791.62517686191, 0.04, 0.9540000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834495492E9, 0.0, 2022-10-21 19:14:43.449
225.0, -132593.07385600495, -159408.5734377591, -23134.10021473172, -100827.4004849673, 64462.11808468319, -82765.40282552276, 53181.97496914565, -115790.23936870568, 0.04, 0.9540000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834495645E9, 0.0, 2022-10-21 19:14:43.449
226.0, -132597.9465362962, -159411.50151628276, -23148.62884862767, -100845.41599099827, 64451.880985722666, -82780.93728791921, 53173.77187893056, -115794.97793853021, 0.04, 0.9540000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834495792E9, 0.0, 2022-10-21 19:14:43.449
227.0, -132593.87851880534, -159409.75808021522, -23152.987438796456, -100870.65111048831, 64446.00247693092, -82803.40079109679, 53155.286986266015, -115808.29957822557, 0.04, 0.9540000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834496088E9, 0.0, 2022-10-21 19:14:43.449
228.0, -132588.82702455844, -159406.09239412457, -23149.254697472417, -100865.91254066379, 64448.997610687926, -82805.70302077569, 53150.50371295258, -115805.70677586875, 0.04, 0.9540000000000001, 0.048, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404883449624E9, 0.0, 2022-10-21 19:14:43.449
229.0, -132581.02626574354, -159398.3139870541, -23147.9135928051, -100836.2517757716, 64458.921785226084, -82783.44068329819, 53165.27821603754, -115798.10718275396, 0.036000000000000004, 0.962, 0.046, 192.0, 1.0, 32.0, 30.0, 16.0, 1.0, 112.0, 0.0, 0.0, 0.0, 1.666404883449639E9, 0.0, 2022-10-21 19:14:43.449
230.0, -132578.76873955355, -159396.3693852865, -23154.35089520823, -100847.53940672152, 64451.34454385574, -82791.08497990192, 53166.5969689604, -115788.98767101619, 0.036000000000000004, 0.962, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834496615E9, 0.0, 2022-10-21 19:14:43.449
231.0, -132579.3945883983, -159397.2634550647, -23164.16331102411, -100867.2536453311, 64450.02579093287, -82791.57671827993, 53155.510503710575, -115780.85163603445, 0.036000000000000004, 0.962, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404883449674E9, 0.0, 2022-10-21 19:14:43.449
232.0, -132596.85130081789, -159411.79208896068, -23184.771619411902, -100879.50240129262, 64431.49619477942, -82805.65831728677, 53142.166512270756, -115812.52405792763, 0.036000000000000004, 0.962, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834496863E9, 0.0, 2022-10-21 19:14:43.449
233.0, -132585.83189080143, -159401.15265859995, -23178.446075731048, -100859.27407256057, 64438.04525590483, -82801.56794805145, 53157.320995011454, -115809.66303463734, 0.036000000000000004, 0.962, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834496987E9, 0.0, 2022-10-21 19:14:43.449
234.0, -132584.64724834528, -159402.9631499008, -23186.269186290407, -100865.86783717488, 64434.78190121435, -82807.11118067637, 53156.2481112776, -115813.32872072801, 0.036000000000000004, 0.962, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404883449711E9, 0.0, 2022-10-21 19:14:43.449
235.0, -132594.3926089278, -159413.379062817, -23204.955244655044, -100897.7637765126, 64423.36015979769, -82833.37448041135, 53129.7389423536, -115831.52304071463, 0.036000000000000004, 0.962, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834497235E9, 0.0, 2022-10-21 19:14:43.449
236.0, -132575.12540520733, -159391.13907708396, -23185.73274442348, -100875.74730822412, 64447.70120950952, -82810.93332897822, 53146.01101231707, -115813.59694166148, 0.036000000000000004, 0.962, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834497359E9, 0.0, 2022-10-21 19:14:43.449
237.0, -132562.92135273473, -159373.99528908674, -23172.858139617223, -100845.57245320946, 64461.84986374973, -82790.01209616805, 53168.47451549465, -115801.68346186679, 0.036000000000000004, 0.962, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834497488E9, 0.0, 2022-10-21 19:14:43.449
238.0, -132567.9504952372, -159379.49381822275, -23184.793971156356, -100844.11958981986, 64457.20070090303, -82789.65446825678, 53177.99635863261, -115801.75051710017, 0.036000000000000004, 0.962, 0.046, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048834497612E9, 0.0, 2022-10-21 19:14:43.449
239.0, -132566.3411696364, -159380.38788800096, -23194.248759060953, -100876.37315706887, 64444.75077924142, -82814.64371855781, 53159.60087294589, -115812.79227886109, 0.036000000000000004, 0.962, 0.042, 192.0, 1.0, 32.0, 30.0, 16.0, 1.0, 80.0, 0.0, 0.0, 0.0, 1.6664048834497733E9, 0.0, 2022-10-21 19:14:43.449
